"Ticker
","Name
","Inception Date
","Fund Asset Class Focus
","Parent Comp. Name
","Fund Industry Focus
","Tot Asset (M)
"
GIYIX US Equity,GUGGENHEIM ULTR SHRT DUR-INS,12/7/2018,Fixed Income,Guggenheim Funds Trust,N.A.,965.178
JRSAX US Equity,JANUS HNDRSN US MGD VOL-A,12/30/2005,Equity,Janus Investment Fund,N.A.,961.501
WLTAX US Equity,DELAWARE IVY LTD TRM BD-A,8/17/2000,Fixed Income,Ivy Funds,N.A.,960.22
FSREX US Equity,FIDELITY SER REAL ESTATE,10/20/2011,Equity,Fidelity Funds/USA,Real Estate,960.105
WATIX US Equity,WESTERN ASSET INTMD BND-IN,7/1/1994,Fixed Income,Western Asset Funds Inc,N.A.,960.015
FLCO US Equity,FRANKLIN LIBERTY IG CORP ETF,10/3/2016,Fixed Income,Franklin LibertyShares ETFs/USA,N.A.,959.823
FBMPX US Equity,FIDELITY SELECT COM SVC PRT,6/30/1986,Equity,Fidelity Select Portfolios,Communications,958.795
FPBFX US Equity,FIDELITY PACIFIC BASIN FUND,10/1/1986,Equity,Fidelity Funds/USA,N.A.,957.968
BGHAX US Equity,BRNDYWNGLBL HIGH YLD-A,8/2/2021,Fixed Income,Legg Mason Partners Equity Trust,N.A.,954.726
FHUGX US Equity,FIDELITY ADV MUNI INC-A,3/2/2018,Fixed Income,Fidelity Municipal Trust,N.A.,953.954
NEFLX US Equity,LOOMIS SAY LTD GOVT & AG-A,1/3/1989,Fixed Income,Loomis Sayles Funds I,N.A.,952.381
WVALX US Equity,WEITZ VALUE FUND-INV,5/9/1986,Equity,Weitz Funds/The,N.A.,951.852
AVEDX US Equity,AVE MARIA RISING DIVIDEND,5/2/2005,Equity,Schwartz Investment Trust,N.A.,951.583
PGROX US Equity,BNYM WORLDWIDE GROWTH-A,7/15/1993,Equity,Dreyfus Premier Worldwide Growth Fund Inc,N.A.,951.17
MCBDX US Equity,MASSMUTUAL CORE BOND-R5,10/3/1994,Fixed Income,MassMutual Select Funds,N.A.,949.289
TCVAX US Equity,TOUCHSTONE MID CAP VAL-A,9/30/2009,Equity,Touchstone Funds Group Trust,N.A.,947.605
JPC US Equity,NUVEEN PREFERRED & INCOME OP,3/26/2003,Fixed Income,Nuveen Closed-End Funds/USA,N.A.,946.601
FAX US Equity,ABERDEEN ASIA-PACIFIC INCOME,4/16/1986,Fixed Income,Aberdeen Closed End Funds/USA,N.A.,946.326
WDI US Equity,WESTERN ASSET DIVERS INC,6/25/2021,Fixed Income,Western Asset Diversified Income Fund/Fund Parent,N.A.,945.943
EIM US Equity,EATON VANCE MUNICIPAL BOND F,8/30/2002,Fixed Income,Eaton Vance Funds/Closed-end/USA,N.A.,945.767
PCIEX US Equity,PACE INTL EQTY INVEST-P,8/24/1995,Equity,PACE Select Advisors Trust,N.A.,945.616
DLHAX US Equity,DELAWARE HEALTHCARE-A,9/28/2007,Equity,Delaware Group Global & International Funds Inc,Health Care,945.599
WTIBX US Equity,SB&H PLUS BOND FUND-RTL,6/1/1988,Fixed Income,Westcore Trust,N.A.,945.476
MSTFX US Equity,MORNINGSTAR INTL EQTY,11/2/2018,Equity,Morningstar Funds Trust,N.A.,944.551
VYCAX US Equity,VOYA CORP LDRS 100-A,6/30/2008,Equity,Voya Equity Trust,N.A.,944.262
BOSOX US Equity,BOSTON TR WALDEN SM CAP,12/31/1994,Equity,Boston Trust Walden Funds,N.A.,943.826
PGTAX US Equity,PUTNAM GLOBAL TECHNOLOGY-A,12/18/2008,Equity,Putnam Asset Allocation Funds,Technology,942.125
NMCAX US Equity,VOYA MIDCAP OPPORTUNITIES-A,8/20/1998,Equity,Voya Equity Trust,N.A.,941.067
WMICX US Equity,WASATCH MICRO CAP FUND-INV,6/19/1995,Equity,Wasatch Funds Trust,N.A.,937.479
FPHAX US Equity,FIDELITY SELECT PHARMA PORT,6/18/2001,Equity,Fidelity Select Portfolios,Health Care,934.601
HMVAX US Equity,HARTFORD MIDCAP VALUE-A,4/30/2001,Equity,Hartford Mutual Funds Inc/The,N.A.,933.944
DBSCX US Equity,DOUBLELINE SELECTIVE CREDIT,8/4/2014,Fixed Income,DoubleLine Funds Trust,N.A.,932.808
PNRCX US Equity,PGIM JENN NATURAL RESOUR-C,8/1/1994,Equity,Prudential Investment Portfolios 8,Thematic,930.886
OAIEX US Equity,OPTIMUM INTERNATIONAL-A,8/1/2003,Equity,Optimum Fund Trust,N.A.,929.431
FIUIX US Equity,FIDELITY TELECOM & UTILITIES,11/27/1987,Equity,Fidelity Funds/USA,Thematic,928.312
MYI US Equity,BLACKROCK MUNIYIELD QUALITY,4/13/1992,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,928.297
PDEAX US Equity,PGIM JENN EMERG MRKTS-A,9/16/2014,Equity,Prudential World Fund Inc,N.A.,928.21
RFRAX US Equity,COLUMBIA FLOATING RATE-A,2/16/2006,Fixed Income,Columbia Funds Series Trust II,N.A.,926.705
KMF US Equity,KAYNE ANDERSON NEXTGEN ENERG,11/24/2010,Equity,Kayne Anderson/Closed-end,Energy,926.51
FBDIX US Equity,FRANKLIN BIOTECH DISC-A,9/15/1997,Equity,Franklin Strategic Series,Health Care,925.566
CGAFX US Equity,CALVERT GREEN BOND FUND-A,10/31/2013,Fixed Income,Calvert Impact Fund Inc,Thematic,925.147
FTTMX US Equity,FRANKLIN MI TAX-FR INC-A1,4/3/1985,Fixed Income,Franklin Tax Free Trust,N.A.,924.664
DGSFX US Equity,DFA SUSTAIN FIX INC-INST,11/6/2018,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,923.8
AVEGX US Equity,AVE MARIA GROWTH FUND,5/1/2003,Equity,Schwartz Investment Trust,N.A.,923.188
HASGX US Equity,HARBOR SMALL CAP GROWTH-INST,11/1/2000,Equity,Harbor Funds,N.A.,923.077
PLIAX US Equity,PACIFIC FUNDS CORE INCOME-A,12/31/2010,Fixed Income,Pacific Funds Series Trust,N.A.,923.058
EALTX US Equity,PARAMETRIC 5-15Y LDDR MUNI-A,2/1/2010,Fixed Income,Eaton Vance Municipals Trust II,N.A.,923.057
THIMX US Equity,THORNBURG INTERMED MUNI-A,7/22/1991,Fixed Income,Thornburg Investment Trust,N.A.,920.694
GQEIX US Equity,GQG PRTRS US SEL EQTY-INST,9/28/2018,Equity,Advisors Inner Circle Fund III/GQG Partners LLC,N.A.,920.543
FELAX US Equity,FIDELITY ADV SEMICONDUCT-A,12/27/2000,Equity,Fidelity Advisor Series VII,Technology,916.92
ARSQX US Equity,ARISTOTLE VALUE EQUITY-I,8/31/2016,Equity,Investment Managers Series Trust/Aristotle Capital Management LLC,N.A.,916.244
DVIPX US Equity,DAVENPORT VALUE & INCOME,12/31/2010,Equity,Williamsburg Investment Trust,N.A.,915.34
FDCPX US Equity,FIDELITY SELECT COMPUTERS PT,7/29/1985,Equity,Fidelity Select Portfolios,Technology,913.649
AVK US Equity,ADVENT CONVERT & INCOME,4/30/2003,Fixed Income,Advent Claymore Securities/Closed-end/USA,N.A.,913.042
DFCMX US Equity,DFA CALIFORNIA S/T MUNI BND,5/28/2007,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,911.583
JARIX US Equity,ESTRLY GLBL RL EST INV-I,8/1/2011,Equity,James Alpha Funds Trust,Real Estate,910.927
MEMKX US Equity,BNY MELLON EMERGING MKTS-M,10/2/2000,Equity,BNY Mellon Funds Trust,N.A.,910.334
DTCPX US Equity,DFA TARGETED CREDIT-INST,5/20/2015,Fixed Income,DFA Investment Dimensions Group Inc,N.A.,907.576
PSGIX US Equity,BLACKROCK ADV SM CAP GR-INST,9/14/1993,Equity,BlackRock Funds,N.A.,906.38
PRIVX US Equity,PRIVATE SHARES FUND-A,3/25/2014,Equity,SharesPost Funds/USA,N.A.,905.758
DINAX US Equity,MRGN STNLY GL FIX INC OP-A,7/28/1997,Fixed Income,Morgan Stanley Global Fixed Income Opportunities Fund/Fund Parent,N.A.,905.753
DMFFX US Equity,DESTINATIONS MUNI FIX INC-I,3/20/2017,Fixed Income,Brinker Capital Destinations Trust,N.A.,905.19
BTO US Equity,JOHN HANCOCK FINANCIAL OPPOR,8/23/1994,Equity,John Hancock Funds/Closed-end/USA,Financial,903.575
SAGWX US Equity,TOUCHSTONE SMALL COMPANY-A,3/1/1993,Equity,Touchstone Strategic Trust,N.A.,903.283
TGWTX US Equity,TRANSAMERICA LARGE GROW-I3,3/13/2017,Equity,Transamerica Funds,N.A.,902.212
TSDOX US Equity,TOUCHSTNE ULT S/D FXD I-Z,3/1/1994,Fixed Income,Touchstone Funds Group Trust,N.A.,901.837
FRBSX US Equity,FRANKLIN MUTUAL US VAL -A,4/2/1990,Equity,Franklin Value Investors Trust,N.A.,901.453
FMGEX US Equity,FRONTIER MFG GLOBAL EQ-INST,12/28/2011,Equity,Frontier Funds Inc,N.A.,900.777
JQC US Equity,NUVEEN CREDIT STRAT INCM,6/26/2003,Fixed Income,Nuveen Closed-End Funds/USA,N.A.,900.749
AHIAX US Equity,AMER CENT HIGH INCOME-A,10/2/2017,Fixed Income,American Century Investment Trust,N.A.,900.578
WAARX US Equity,WSTRN ASST TTL RTRN UNC-INST,7/6/2006,Fixed Income,Western Asset Funds Inc,N.A.,899.453
JVIAX US Equity,VIRTUS VONTOBEL FRGN OPP-A,7/6/1990,Equity,Virtus Opportunities Trust,N.A.,897.416
BRMSX US Equity,BRAMSHILL INCOME PERF-INST,4/11/2016,Fixed Income,Trust for Advised Portfolios,N.A.,896.258
FICDX US Equity,FIDELITY CANADA FUND,11/17/1987,Equity,Fidelity Funds/USA,N.A.,895.9
LEIFX US Equity,FED HER EQUITY INCOME INC-A,12/30/1986,Equity,Federated Funds/USA,N.A.,895.466
PGBIX US Equity,PIMCO GL BD OPP USD HD-INS,2/25/1998,Fixed Income,PIMCO Funds,N.A.,892.82
FFC US Equity,FLAHERTY & CRUMRINE PREFERRE,1/28/2003,Fixed Income,F&C/Claymore Preferred Securities Income Fund Inc/USA,N.A.,892.294
CSUAX US Equity,COHEN & STEERS GL INFR-A,5/3/2004,Equity,Cohen & Steers Fund Group/USA,Thematic,892.227
MMBUX US Equity,MMS T ROWE PR S/M CAP BL-I,2/9/2018,Equity,MassMutual Select Funds,N.A.,890
VMMSX US Equity,VANGUARD EMRG MK SEL STK-INV,6/27/2011,Equity,Vanguard Trustees' Equity Fund,N.A.,886.866
TGTRX US Equity,TEMPLETON GLBL TTL RTRN-A,12/31/2008,Fixed Income,Templeton Income Trust,N.A.,885.656
NVSCX US Equity,ALLSPRING SM CO GRW-ADM,11/11/1994,Equity,Allspring Funds Trust,N.A.,885.001
ARSVX US Equity,AMG RR SM CAP VAL-N,6/28/2005,Equity,AMG Funds IV,N.A.,883.109
OBIIX US Equity,OBERWEIS INTL OPPORT INST,3/10/2014,Equity,Oberweis Funds/The,N.A.,882.976
JESTX US Equity,JHVIT SCIENCE & TECH-I,1/1/1997,Equity,John Hancock Variable Insurance Trust,Technology,882.57
USCGX US Equity,USAA CAPITAL GROWTH FND-FND,10/27/2000,Equity,USAA Mutual Funds Trust,N.A.,881.787
KLGAX US Equity,MAINSTAY MACKAY GROWTH-A,8/7/2006,Equity,MainStay Funds Trust,N.A.,881.271
AEDAX US Equity,INVESCO EQV EUROP EQUITY-A,11/3/1997,Equity,AIM Investment Funds Invesco Investment Funds,N.A.,881.233
GQRIX US Equity,GQG PART QLTY EQTY-INST,3/29/2019,Equity,Advisors Inner Circle Fund III/GQG Partners LLC,N.A.,880.91
BPSIX US Equity,BOSTON PART S/C VAL II-INST,7/1/1998,Equity,RBB Fund Inc/The,N.A.,880.451
SWHFX US Equity,SCHWAB HEALTH CARE,7/3/2000,Equity,Schwab Capital Trust,Health Care,878.073
PTMCX US Equity,PGIM Q SOL LAR-CAP CO FD-C,3/3/1999,Equity,Prudential Investment Portfolios 9,N.A.,877.684
IIVAX US Equity,TRANSAM SM/MID CAP VAL-A,4/2/2001,Equity,Transamerica Funds,N.A.,877.621
IVINX US Equity,DELAWARE IVY GLOBAL GROW-A,4/30/1986,Equity,Ivy Funds,N.A.,875.942
EIVAX US Equity,ALLSPRING CLASSIC VAL-A,8/1/2006,Equity,Allspring Funds Trust,N.A.,875.06
KAMAX US Equity,KENNSINGTON MANAGED INC-A,5/28/2019,Fixed Income,Advisors Preferred Trust,N.A.,874.985
PTIMX US Equity,PERFORMANCE TR MUNI BND-INST,6/30/2011,Fixed Income,Trust for Professional Managers/PT Asset Management LLC,N.A.,874.878
GPGIX US Equity,GRANDEUR PEAK GLBL OPP-INST,10/17/2011,Equity,Financial Investors Trust/Grandeur Peak Global Advisors LLC,N.A.,874.426
SENAX US Equity,ALLSPRING ENTERPRISE-A,2/24/2000,Equity,Allspring Funds Trust,N.A.,873.553
BIEMX US Equity,WM BLAIR EMRG MRKTS GRW-R6,6/6/2005,Equity,William Blair Funds,N.A.,871.033
CWVGX US Equity,CALVERT INTERNATIONAL EQ-A,7/2/1992,Equity,Calvert World Values Fund Inc,N.A.,869.698
DLY US Equity,DOUBLELINE YIELD OPPORT,2/26/2020,Fixed Income,Doubleline Yield Opportunities Fund/Fund Parent,N.A.,868.932
MSSGX US Equity,MSIF INCEPTION PORTFOLIO-I,11/1/1989,Equity,Morgan Stanley Institutional Fund Inc,N.A.,868.864
SHYTX US Equity,DWS STR HI YLD T/F-S,1/22/1987,Fixed Income,Deutsche DWS Investment Trust,N.A.,868.654
DLQAX US Equity,BNYM LRG CAP EQTY-A,8/10/1992,Equity,Dreyfus Funds/USA,N.A.,863.98
OPATX US Equity,INVESCO PNSYLNIA MUNI-A,9/18/1989,Fixed Income,AIM Tax-Exempt Funds Invesco Tax-Exempt Funds,N.A.,862.73
PREFX US Equity,T ROWE PR TAX-EFF EQTY,12/29/2000,Equity,T Rowe Price Tax-Efficient Funds Inc,Technology,862.367
FKNIX US Equity,FRANKLIN NY INT TM T/F-A1,9/21/1992,Fixed Income,Franklin New York Tax-Free Trust,N.A.,861.8
JERAX US Equity,JANUS HNDRSN GLBL RL EST-A,11/28/2007,Equity,Janus Investment Fund,Real Estate,860.353
JMBS US Equity,JANUS HENDERSON MORTG BACKED,9/12/2018,Fixed Income,Janus Detroit Street Trust,N.A.,859.771
MFIOX US Equity,MFS INCOME FUND-A,10/29/1987,Fixed Income,MFS Municipal Series Trust,N.A.,858.881
DSCGX US Equity,DFA US S/C GROWTH PORT,12/20/2012,Equity,DFA Investment Dimensions Group Inc,N.A.,858.007
ALVIX US Equity,AMER CENT LRG COMP VAL-INV,7/30/1999,Equity,American Century Capital Portfolios Inc,N.A.,856.135
SMAPX US Equity,SALIENT MLP & ENRGY INFR-A,11/27/2012,Equity,Salient MF Trust,Energy,856.123
IYIAX US Equity,DELWRE IVY MUNICIPL HG INC-A,5/18/2009,Fixed Income,Ivy Funds,N.A.,854.382
ABHYX US Equity,AMER CENT HI YLD Y MUNI-INV,3/31/1998,Fixed Income,American Century Municipal Trust,N.A.,853.908
HCEGX US Equity,HC GROWTH EQUITY PORT-HCS,8/8/1995,Equity,HC Capital Trust,N.A.,853.557
PYEMX US Equity,PAYDEN EMER MRKT BOND FUND,12/17/1998,Fixed Income,Payden & Rygel Investment Group/The,N.A.,853.088
CPATX US Equity,COUNTERPOINT TACT INC-A,12/4/2014,Fixed Income,Northern Lights Fund Trust III/Counterpoint Mutual Funds LLC,N.A.,852.296
SIIDX US Equity,BERNSTEIN INTM DUR INSTL PRT,5/17/2002,Fixed Income,Sanford C Bernstein Fund II Inc,N.A.,851.247
ERBAX US Equity,EATON VANCE RB EQ STRAT FD-A,10/12/2010,Equity,Eaton Vance Mutual Funds Trust,N.A.,850.497
SEMMX US Equity,SEMPER MBS TOTAL RETURN-INST,7/22/2013,Fixed Income,Advisors Series Trust,N.A.,850.134
MAWIX US Equity,BLACKROCK STRATEGIC GL BD-I,9/29/1988,Fixed Income,BlackRock Funds Inc/USA,N.A.,846.333
MXLGX US Equity,GREAT-WEST LRG CAP GRW-INV,4/7/2010,Equity,Great-West Funds Inc,N.A.,845.092
WWNPX US Equity,KINETICS PARADIGM-NO LOAD,12/31/1999,Equity,Kinetics Mutual Funds Inc,N.A.,845.026
AIOAX US Equity,COLUMBIA INCOME OPPORT-A,6/19/2003,Fixed Income,Columbia Funds Series Trust II,N.A.,844.125
RFXAX US Equity,RATIONAL SPEC SIT INC-A,7/17/2019,Fixed Income,Mutual Fund & Variable Insurance Trust/Rational Advisors Inc,N.A.,843.396
DAVPX US Equity,DAVENPORT CORE FUND,1/15/1998,Equity,Williamsburg Investment Trust,N.A.,841.434
MPSTX US Equity,BNY MELLON NAT S/T MUNI BD-M,10/2/2000,Fixed Income,BNY Mellon Funds Trust,N.A.,839.485
ACLKX US Equity,AMER CENT NT EMERG MRKTS-G,5/12/2006,Equity,American Century Capital Portfolios Inc,N.A.,839.384
PTHYX US Equity,PUTNAM TAX-FR HI YLD-B,9/9/1985,Fixed Income,Putnam Tax Free Income Trust,N.A.,838.875
IBOAX US Equity,DEL IVY SECURIAN CORE BOND-A,8/14/1987,Fixed Income,Ivy Funds,N.A.,838.406
DFLAX US Equity,BNYM FLOATING RATE INC-A,9/27/2013,Fixed Income,BNY Mellon Investment Funds IV Inc,N.A.,838.33
PNSAX US Equity,PUTNAM SMALL CAP GROWTH-A,12/31/1997,Equity,Putnam Asset Allocation Funds,N.A.,837.883
SHMDX US Equity,STONE HARBOR EM MKT DEBT-INS,8/16/2007,Fixed Income,Stone Harbor Investment Funds/USA,N.A.,837.341
AMLPX US Equity,MAINGATE MLP FUND-A,2/17/2011,Equity,Maingate Trust,Energy,836.959
HHDFX US Equity,HAMLIN HIGH DIVIDEND EQ-INS,3/29/2012,Equity,Hamlin Funds/USA,N.A.,836.757
HCEMX US Equity,HC CAPITAL TR EMERG MKTS-HCS,12/10/2009,Equity,HC Capital Trust,N.A.,835.582
TCUDX US Equity,TCU SHORT DURATION PORT-A,10/9/1992,Fixed Income,Trust For Credit Unions,N.A.,834.155
NFJEX US Equity,VIRTUS NFJ DVD VAL-INST,5/8/2000,Equity,Virtus Investment Trust,N.A.,833.73
LDRAX US Equity,SEI INST INV LONG DURATION-A,4/21/2004,Fixed Income,SEI Institutional Investments Trust,N.A.,831.317
DFCSX US Equity,DFA CONTINENTAL SMALL CO PTF,4/15/1998,Equity,DFA Investment Dimensions Group Inc,N.A.,829.675
FXNCX US Equity,FRANKLIN NC TAX-FR INC-A1,9/1/1987,Fixed Income,Franklin Tax Free Trust,N.A.,829.595
GCCHX US Equity,GMO CLIMATE CHANGE-III,4/12/2017,Equity,GMO Trust,N.A.,828.631
QASGX US Equity,FED HERM MDT SM CAP GR-A,9/16/2005,Equity,Federated MDT Series,N.A.,827.237
EMKIX US Equity,ASHMORE EM MRKT TTL RTRN-INS,12/8/2010,Fixed Income,Ashmore Funds,N.A.,826.753
TGCEX US Equity,TCW SELECT EQUITIES-I,2/28/1993,Equity,TCW Funds Inc,N.A.,825.125
PRIPX US Equity,T ROWE PR INFL PROT BND-INV,10/31/2002,Fixed Income,T Rowe Price Inflation Protected Bond Fund Inc/Fund Parent,N.A.,823.921
AWPAX US Equity,AB SUST INTL THEMATIC-A,6/2/1994,Equity,AB Sustainable International Thematic Fund Inc/Fund Parent,Thematic,823.135
PEDIX US Equity,PIMCO EXTENDED DURATION-INST,8/31/2006,Fixed Income,PIMCO Funds,N.A.,821.745
TCMPX US Equity,AMG TIMESSQUAREISC-N,1/2/2013,Equity,AMG Funds,N.A.,821.634
AIO US Equity,VIRTUS ALLIANZGI ART INTEL,10/29/2019,Equity,Virtus AllianzGI Artificial Intelligence & Technology Opportunities/Fund Parent,Technology,821.099
BGLTX US Equity,BGF LNG TRM GLBL GRW-2,6/10/2014,Equity,Baillie Gifford Funds,N.A.,820.443
OXLC US Equity,OXFORD LANE CAPITAL CORP,1/19/2011,Fixed Income,Oxford Lane Closed End Funds/USA,N.A.,819.63
FAPCX US Equity,FIDELTY INTL CPTL APPR K6,5/31/2017,Equity,Fidelity Investment Trust,N.A.,818.099
VMO US Equity,INVESCO MUNICIPAL OPPORTUNI,4/24/1992,Fixed Income,Van Kampen Funds/Closed-end/USA,N.A.,817.084
PRTIX US Equity,T ROWE PR US TRSY INTRM-INV,9/29/1989,Fixed Income,T Rowe Price US Treasury Funds Inc,N.A.,815.912
MHD US Equity,BLACKROCK MUNIHOLDINGS FUND,5/2/1997,Fixed Income,BlackRock Funds/Closed-End/USA,N.A.,815.503
ATOIX US Equity,ABERDEEN ULTR SHRT MUNI-INST,12/6/2002,Fixed Income,Alpine Equity Trust,N.A.,814.935
ESEAX US Equity,EATON VANCE ATL CAP SEL-A,1/3/2012,Equity,Eaton Vance Mutual Funds Trust,N.A.,814.275
WIW US Equity,WESTERN ASSET INFL-LINK OPPS,2/25/2004,Fixed Income,Western Asset Funds/USA,N.A.,814.026
IHSAX US Equity,HARTFORD SMALL COMPANY-A,7/22/1996,Equity,Hartford Mutual Funds Inc/CT,N.A.,811.143
NDMO US Equity,NUVEEN DYNAMIC MUNI OPPORT,8/27/2020,Fixed Income,Nuveen Dynamic Municipal Opportunities Fund/Fund Parent,N.A.,809.302
GMODX US Equity,GMO OPPORTUNISTIC INCOME-VI,11/26/2002,Fixed Income,GMO Trust,N.A.,809.065
AWMIX US Equity,CIBC ATLAS MID CAP EQTY-INST,6/27/2014,Equity,Advisors' Inner Circle Fund/CIBC Private Wealth Advisors Inc,N.A.,807.585
HPS US Equity,JOHN HANCOCK PFD INCOME III,6/19/2003,Fixed Income,John Hancock Funds/Closed-end/USA,Utilities,807.55
BOE US Equity,BLACKROCK ENHANCED GLOBAL DI,5/26/2005,Equity,BlackRock Funds/Closed-End/USA,N.A.,807.489
DNLAX US Equity,BNYM NATURAL RESOURCES-A,10/31/2003,Equity,BNY Mellon Opportunity Funds,Materials,805.86
MEURX US Equity,FRANKLIN MUTUAL EUROPEAN-Z,7/3/1996,Equity,Franklin Mutual Series Funds,N.A.,805.634
SCRYX US Equity,BERNSTEIN SMALL CAP CORE-ADV,12/15/2015,Equity,Sanford C Bernstein Fund Inc,N.A.,805.482
JISAX US Equity,JHF II INTL SM COMP-A,6/27/2013,Equity,John Hancock Funds II,N.A.,805.3
GPIIX US Equity,GRANDEUR PEAK IN OPPOR-INS,10/17/2011,Equity,Financial Investors Trust/Grandeur Peak Global Advisors LLC,N.A.,803.417
FRNJX US Equity,FRANKLIN NJ TAX-FR INC-A1,5/12/1988,Fixed Income,Franklin Tax Free Trust,N.A.,802.956
BBIIX US Equity,BBH INTERM MUNI BND-I,4/1/2014,Fixed Income,BBH Trust,N.A.,802.934
NSMIX US Equity,COLUMBIA SHORT TERM MUNI-I,10/7/1993,Fixed Income,Columbia Funds Series Trust,N.A.,802.684
MSTRX US Equity,MORNINGSTAR TTL RTRN BND,11/2/2018,Fixed Income,Morningstar Funds Trust,N.A.,801.522
TRECX US Equity,T ROWE PR EMERG CORP BND-INV,5/25/2012,Fixed Income,T Rowe Price International Funds Inc,N.A.,800.765
GIIYX US Equity,GUIDESTONE INTL INDX EQ-INST,6/1/2015,Equity,GuideStone Funds,N.A.,799.981
MLPAX US Equity,INVESCO STLPTH ALPH-A,3/31/2010,Equity,AIM Investment Funds Invesco Investment Funds,Energy,799.95
GSCZX US Equity,GUIDESTONE SMALL CAP EQ-GS4,8/27/2001,Equity,GuideStone Funds,N.A.,799.847
OASVX US Equity,OPTIMUM SM-MID CAP VAL-A,8/1/2003,Equity,Optimum Fund Trust,N.A.,799.843
WFCMX US Equity,ALLSPRING COREBLDR SH-M,4/15/2008,Fixed Income,Allspring Funds Trust,N.A.,798.889
MFOCX US Equity,MARSICO FOCUS FUND,12/31/1997,Equity,Marsico Investment Fund/The,N.A.,796.561
NVLIX US Equity,NVN WNSLW L/C GRW ESG-I,5/15/2009,Equity,Nuveen Investment Trust II,N.A.,796.265
GSZAX US Equity,GLDMN SCHS STRAT INC-A,6/30/2010,Fixed Income,Goldman Sachs Trust,N.A.,794.94
PCGRX US Equity,PIONEER MID-CAP VALUE-A,7/25/1990,Equity,Pioneer Funds/USA,N.A.,794.866
SHDAX US Equity,WSTRN ASST S/D MUNI INC-A,3/17/2003,Fixed Income,Legg Mason Partners Income Trust,N.A.,793.547
GATMX US Equity,GLDMN SCHS INTL T/M EQ-A,1/31/2008,Equity,Goldman Sachs Trust,N.A.,791.14
MWIIX US Equity,MTRPLTN WST INTERM BND-I,6/28/2002,Fixed Income,Metropolitan West Funds,N.A.,790.865
HDVAX US Equity,HARTFORD INTL EQTY-A,6/30/2008,Equity,Hartford Mutual Funds Inc/CT,N.A.,790.387
CCD US Equity,CALAMOS DYNAMIC CONVERTIBLE,3/27/2015,Fixed Income,Calamos Funds/USA,N.A.,788.554
SMDIX US Equity,HRTFRD SCH US MID CAP OP-I,3/31/2006,Equity,Hartford Mutual Funds II Inc,N.A.,785.763
ARMGX US Equity,WSTRN ASST-ULTRASHORT INC-C1,6/22/1992,Fixed Income,Legg Mason Partners Equity Trust,N.A.,785.434
FMGIX US Equity,FRONTIER MFG CORE INF-INST,1/18/2012,Equity,Frontier Funds Inc,Thematic,785.403
FCBYX US Equity,NUVEEN STRATEGIC INCOME-I,2/1/2000,Fixed Income,Nuveen Investment Funds Inc,N.A.,785.08
PIGDX US Equity,FEDERATED HERM INTL GRW-IS,2/29/2016,Equity,Federated Hermes Adviser Series,N.A.,784.512
EATVX US Equity,EATON VANCE TAX MGD VALUE-A,12/27/1999,Equity,Eaton Vance Mutual Funds Trust,N.A.,784.378
POVSX US Equity,PUTNAM INTL EQTY-A,2/28/1991,Equity,Putnam International Equity Fund/Fund Parent,N.A.,783.569
LAFLX US Equity,LRD ABBT FOC LRG CAP VAL-A,7/26/2019,Equity,Lord Abbett Securities Trust,N.A.,783.063
WEFIX US Equity,WEITZ SHRT DUR INC-INST,12/23/1988,Fixed Income,Weitz Funds/The,N.A.,782.649
MPSSX US Equity,BNY MELLON S/C MULTI-M,10/2/2000,Equity,BNY Mellon Funds Trust,N.A.,781.874
MWOFX US Equity,MFS GLOBAL GROWTH FUND-A,11/18/1993,Equity,MFS Municipal Series Trust,N.A.,780.407
PGOVX US Equity,PIMCO LNG TRM US GVT BD-INST,7/1/1991,Fixed Income,PIMCO Funds,N.A.,779.569
OLCAX US Equity,INVESCO LTD TRM CAL MUNI-A,2/25/2004,Fixed Income,AIM Tax-Exempt Funds Invesco Tax-Exempt Funds,N.A.,778.918
SAXIX US Equity,SA GLOBAL FIXED INCOME-INV,8/5/1999,Fixed Income,SA Funds Investment Trust,N.A.,778.705
NHYMX US Equity,NORTHERN HI YLD MUNI,12/31/1998,Fixed Income,Northern Funds,N.A.,776.27
DFDMX US Equity,DF DENT MIDCAP GROWTH-INV,7/31/2011,Equity,Forum Funds/DF Dent & Co Inc,N.A.,776.262
SIGVX US Equity,VIRTUS SEIX US GVT SEC UL-I,4/11/2002,Fixed Income,Virtus Asset Trust,N.A.,776.118
IEDAX US Equity,VOYA LARGE CAP VALUE-A,12/18/2007,Equity,Voya Equity Trust,N.A.,774.969
PTEAX US Equity,PRINCIPAL TAX EXEMPT BND-A,1/12/2007,Fixed Income,Principal Funds Inc,N.A.,773.782
IMNTX US Equity,COLUMBIA MN TAX-EXEMPT-A,8/18/1986,Fixed Income,Columbia Funds Series Trust II,N.A.,773.345
DFAE US Equity,DIMENSIONAL EMERGING CORE EQ,12/2/2020,Equity,Dimensional ETF Trust,N.A.,772.703
EBABX US Equity,EATON VANCE TOT RETUN BOND-A,11/17/2009,Fixed Income,Eaton Vance Mutual Funds Trust,N.A.,772.535
RRESX US Equity,RUSSELL GLBL RL EST SEC-S,7/28/1989,Equity,Russell Investment Co,Real Estate,769.151
